name,matchday,date,home_team,away_team,result,played_position,goals,assists,own_goals,yellow,yellow_x2,red,sub_on,sub_off,minutes,competition
Phil Foden,35,2021-05-08,Man City  (1.),Chelsea  (4.),1:2,CM,0,0,0,0,0,0,70,0,20,EPL
Phil Foden,37,2021-05-18,Brighton  (17.),Man City  (1.),3:2,LW,1,0,0,0,0,0,0,0,90,EPL
Phil Foden,38,2021-05-23,Man City  (1.),Everton  (8.),5:0,CM,1,0,0,0,0,0,0,56,56,EPL
Phil Foden,5,2021-09-18,Man City  (5.),Southampton  (14.),0:0,CM,0,0,0,0,0,0,72,0,18,EPL
Phil Foden,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,CF,0,0,0,0,0,0,0,87,87,EPL
Phil Foden,7,2021-10-03,Liverpool  (1.),Man City  (2.),2:2,LW,1,0,0,0,0,0,0,0,90,EPL
Phil Foden,8,2021-10-16,Man City  (3.),Burnley  (18.),2:0,CF,0,0,0,0,0,0,0,0,90,EPL
Phil Foden,9,2021-10-23,Brighton  (4.),Man City  (3.),1:4,CF,2,1,0,0,0,0,0,0,90,EPL
Phil Foden,10,2021-10-30,Man City  (3.),Crystal Palace  (15.),0:2,CF,0,0,0,0,0,0,0,0,90,EPL
Phil Foden,11,2021-11-06,Man Utd  (5.),Man City  (3.),0:2,LW,0,0,0,0,0,0,0,0,90,EPL
Phil Foden,group I,2021-03-25,England  (1.),San Marino  (55.),5:0,,0,1,0,0,0,0,46,0,45,WCQ
Phil Foden,group I,2021-03-28,Albania  (16.),England  (1.),0:2,RM,0,0,0,0,0,0,0,81,81,WCQ
Phil Foden,group I,2021-03-31,England  (2.),Poland  (12.),2:1,RM,0,0,0,0,0,0,0,86,86,WCQ
Phil Foden,group I,2021-10-09,Andorra,England,0:5,CM,0,1,0,0,0,0,0,0,90,WCQ
Phil Foden,group I,2021-10-12,England,Hungary,1:1,CM,0,0,0,0,0,0,0,0,90,WCQ
Phil Foden,Third Round,2021-01-10,Man City,Birmingham,3:0,CF,1,0,0,0,0,0,0,0,90,FA CUP
Phil Foden,Fourth Round,2021-01-23,Cheltenham,Man City,1:3,LM,1,0,0,0,0,0,0,0,90,FA CUP
Phil Foden,Fifth Round,2021-02-10,Swansea,Man City,1:3,CM,0,0,0,0,0,0,66,0,24,FA CUP
Phil Foden,Quarter-Finals,2021-03-20,Everton,Man City,0:2,RW,0,0,0,0,0,0,0,0,90,FA CUP
Phil Foden,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,LW,0,0,0,0,0,0,48,0,42,FA CUP
Phil Foden,Semi-Finals,2021-01-06,Man Utd,Man City,0:2,LM,0,0,0,0,0,0,0,0,90,EFL
Phil Foden,Final,2021-04-25,Man City,Spurs,1:0,CF,0,0,0,0,0,0,0,0,90,EFL
Phil Foden,Third Round,2021-09-21,Man City,Wycombe,6:1,CM,1,2,0,0,0,0,0,0,90,EFL
Phil Foden,Fourth Round,2021-10-27,West Ham,Man City,5:3  on pens,CM,0,0,0,0,0,0,72,0,18,EFL
Raheem Sterling,Group D,2021-06-13,England,Croatia,1:0,LW,1,0,0,0,0,0,0,90,90,EURO 2020
Raheem Sterling,Group D,2021-06-18,England,Scotland,0:0,LW,0,0,0,0,0,0,0,0,90,EURO 2020
Raheem Sterling,Group D,2021-06-22,Czechia,England,0:1,LW,1,0,0,0,0,0,0,68,68,EURO 2020
Raheem Sterling,Round of 16,2021-06-29,England,Germany,2:0,LW,1,0,0,0,0,0,0,0,90,EURO 2020
Raheem Sterling,Quarter-Finals,2021-07-03,Ukraine,England,0:4,LW,0,1,0,0,0,0,0,65,65,EURO 2020
Raheem Sterling,Semi-Finals,2021-07-07,England,Denmark,2:1  AET,LW,0,0,0,0,0,0,0,0,120,EURO 2020
Raheem Sterling,Final,2021-07-11,Italy,England,4:3  on pens,SS,0,0,0,0,0,0,0,0,120,EURO 2020
Raheem Sterling,last 16 1st leg,2021-02-24,Bor. M'gladbach,Man City,0:2,RW,0,0,0,0,0,0,0,69,69,UEFA CHAMPIONS LEAGUE
Raheem Sterling,last 16 2nd leg,2021-03-16,Man City,Bor. M'gladbach,2:0,LW,0,0,0,0,0,0,70,0,20,UEFA CHAMPIONS LEAGUE
Raheem Sterling,Quarter-Finals 2nd leg,2021-04-14,Bor. Dortmund,Man City,1:2,CF,0,0,0,0,0,0,88,0,2,UEFA CHAMPIONS LEAGUE
Raheem Sterling,Semi-Finals 2nd Leg,2021-05-04,Man City,Paris SG,2:0,LW,0,0,0,0,0,0,82,0,8,UEFA CHAMPIONS LEAGUE
Raheem Sterling,Final,2021-05-29,Man City,Chelsea,0:1,LW,0,0,0,0,0,0,0,77,77,UEFA CHAMPIONS LEAGUE
Raheem Sterling,Group A,2021-09-15,Man City,RB Leipzig,6:3,LW,0,0,0,0,0,0,71,0,19,UEFA CHAMPIONS LEAGUE
Raheem Sterling,Group A,2021-09-28,Paris SG,Man City,2:0,CF,0,0,0,0,0,0,0,78,78,UEFA CHAMPIONS LEAGUE
Raheem Sterling,Group A,2021-10-19,Club Brugge,Man City,1:5,LW,0,1,0,0,0,0,64,0,26,UEFA CHAMPIONS LEAGUE
Raheem Sterling,Group A,2021-11-03,Man City,Club Brugge,4:1,RW,1,0,0,0,0,0,69,0,21,UEFA CHAMPIONS LEAGUE
Raheem Sterling,group I,2021-03-25,England  (1.),San Marino  (55.),5:0,LW,1,0,0,0,0,0,0,46,45,WCQ
Raheem Sterling,group I,2021-03-28,Albania  (16.),England  (1.),0:2,LW,0,0,0,0,0,0,0,0,90,WCQ
Raheem Sterling,group I,2021-03-31,England  (2.),Poland  (12.),2:1,LW,0,1,0,0,0,0,0,90,90,WCQ
Raheem Sterling,group I,2021-09-02,Hungary  (6.),England  (2.),0:4,RW,1,0,0,1,0,0,0,0,90,WCQ
Raheem Sterling,group I,2021-09-08,Poland,England,1:1,RW,0,0,0,0,0,0,0,0,90,WCQ
Raheem Sterling,group I,2021-10-12,England,Hungary,1:1,RW,0,0,0,0,0,0,0,76,76,WCQ
Raheem Sterling,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,CF,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,18,2021-01-13,Man City  (2.),Brighton  (17.),1:0,LW,0,0,0,0,0,0,82,0,8,EPL
Raheem Sterling,19,2021-01-17,Man City  (2.),Crystal Palace  (13.),4:0,LW,1,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,1,2021-01-20,Man City  (4.),Aston Villa  (16.),2:0,RW,0,0,0,0,0,0,0,72,72,EPL
Raheem Sterling,20,2021-01-26,West Brom  (19.),Man City  (1.),0:5,CF,1,1,0,0,0,0,0,0,90,EPL
Raheem Sterling,22,2021-02-03,Burnley  (15.),Man City  (1.),0:2,LW,1,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,23,2021-02-07,Liverpool  (4.),Man City  (1.),1:4,LW,1,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,24,2021-02-13,Man City  (1.),Spurs  (5.),3:0,LW,0,1,0,0,0,0,0,0,90,EPL
Raheem Sterling,16,2021-02-17,Everton  (4.),Man City  (3.),1:3,LW,0,0,0,1,0,0,0,80,80,EPL
Raheem Sterling,25,2021-02-21,Arsenal  (11.),Man City  (1.),0:1,LW,1,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,29,2021-03-02,Man City  (1.),Wolves  (13.),4:1,LW,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,27,2021-03-07,Man City  (1.),Man Utd  (2.),0:2,LW,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,30,2021-04-03,Leicester  (3.),Man City  (1.),0:2,LW,0,1,0,0,0,0,63,0,27,EPL
Raheem Sterling,31,2021-04-10,Man City  (1.),Leeds  (11.),1:2,LW,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,34,2021-05-01,Crystal Palace  (14.),Man City  (1.),0:2,LW,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,35,2021-05-08,Man City  (1.),Chelsea  (4.),1:2,AM,1,0,0,1,0,0,0,0,90,EPL
Raheem Sterling,36,2021-05-14,Newcastle  (16.),Man City  (1.),3:4,LW,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,38,2021-05-23,Man City  (1.),Everton  (8.),5:0,LW,0,1,0,1,0,0,0,0,90,EPL
Raheem Sterling,1,2021-08-15,Spurs  (10.),Man City  (13.),1:0,LW,0,0,0,0,0,0,0,70,70,EPL
Raheem Sterling,2,2021-08-21,Man City  (13.),Norwich  (19.),5:0,CF,1,0,0,0,0,0,61,0,29,EPL
Raheem Sterling,3,2021-08-28,Man City  (9.),Arsenal  (19.),5:0,SS,0,0,0,0,0,0,58,0,32,EPL
Raheem Sterling,4,2021-09-11,Leicester  (9.),Man City  (7.),0:1,RW,0,0,0,0,0,0,64,0,26,EPL
Raheem Sterling,5,2021-09-18,Man City  (5.),Southampton  (14.),0:0,CF,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,LW,0,0,0,0,0,0,87,0,3,EPL
Raheem Sterling,7,2021-10-03,Liverpool  (1.),Man City  (2.),2:2,CF,0,0,0,0,0,0,66,0,24,EPL
Raheem Sterling,8,2021-10-16,Man City  (3.),Burnley  (18.),2:0,LW,0,0,0,0,0,0,0,0,90,EPL
Raheem Sterling,10,2021-10-30,Man City  (3.),Crystal Palace  (15.),0:2,SS,0,0,0,0,0,0,78,0,12,EPL
Raheem Sterling,Fifth Round,2021-02-10,Swansea,Man City,1:3,LW,1,0,0,0,0,0,0,56,56,FA CUP
Raheem Sterling,Quarter-Finals,2021-03-20,Everton,Man City,0:2,LW,0,0,0,0,0,0,0,80,80,FA CUP
Raheem Sterling,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,LW,0,0,0,0,0,0,0,0,90,FA CUP
Raheem Sterling,Semi-Finals,2021-01-06,Man Utd,Man City,0:2,RW,0,0,0,0,0,0,0,0,90,EFL
Raheem Sterling,Final,2021-04-25,Man City,Spurs,1:0,LM,0,0,0,0,0,0,0,0,90,EFL
Raheem Sterling,Third Round,2021-09-21,Man City,Wycombe,6:1,LW,0,1,0,0,0,0,0,0,90,EFL
Raheem Sterling,Fourth Round,2021-10-27,West Ham,Man City,5:3  on pens,LW,0,0,0,0,0,0,0,0,90,EFL
Riyad Mahrez,last 16 1st leg,2021-02-24,Bor. M'gladbach,Man City,0:2,RW,0,0,0,0,0,0,69,0,21,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,last 16 2nd leg,2021-03-16,Man City,Bor. M'gladbach,2:0,RW,0,1,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Quarter-Finals 1st leg,2021-04-06,Man City,Bor. Dortmund,2:1,RW,0,1,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Quarter-Finals 2nd leg,2021-04-14,Bor. Dortmund,Man City,1:2,RW,1,0,0,0,0,0,0,88,88,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Semi-Finals 1st Leg,2021-04-28,Paris SG,Man City,1:2,RW,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Semi-Finals 2nd Leg,2021-05-04,Man City,Paris SG,2:0,RW,2,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Final,2021-05-29,Man City,Chelsea,0:1,RW,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Group A,2021-09-15,Man City,RB Leipzig,6:3,RW,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Group A,2021-09-28,Paris SG,Man City,2:0,RW,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Group A,2021-10-19,Club Brugge,Man City,1:5,RW,2,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,Group A,2021-11-03,Man City,Club Brugge,4:1,RW,1,0,0,0,0,0,0,69,69,UEFA CHAMPIONS LEAGUE
Riyad Mahrez,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,RW,0,0,0,0,0,0,86,0,4,EPL
Riyad Mahrez,18,2021-01-13,Man City  (2.),Brighton  (17.),1:0,RW,0,0,0,0,0,0,0,67,67,EPL
Riyad Mahrez,1,2021-01-20,Man City  (4.),Aston Villa  (16.),2:0,RW,0,0,0,0,0,0,72,0,18,EPL
Riyad Mahrez,20,2021-01-26,West Brom  (19.),Man City  (1.),0:5,RW,1,1,0,0,0,0,0,0,90,EPL
Riyad Mahrez,22,2021-02-03,Burnley  (15.),Man City  (1.),0:2,RW,0,0,0,0,0,0,0,0,90,EPL
Riyad Mahrez,23,2021-02-07,Liverpool  (4.),Man City  (1.),1:4,RW,0,0,0,0,0,0,0,72,72,EPL
Riyad Mahrez,24,2021-02-13,Man City  (1.),Spurs  (5.),3:0,RW,0,0,0,0,0,0,79,0,11,EPL
Riyad Mahrez,16,2021-02-17,Everton  (4.),Man City  (3.),1:3,RW,1,0,0,0,0,0,0,0,90,EPL
Riyad Mahrez,25,2021-02-21,Arsenal  (11.),Man City  (1.),0:1,RW,0,1,0,0,0,0,0,0,90,EPL
Riyad Mahrez,26,2021-02-27,Man City  (1.),West Ham  (4.),2:1,RW,0,1,0,0,0,0,0,0,90,EPL
Riyad Mahrez,29,2021-03-02,Man City  (1.),Wolves  (13.),4:1,RW,1,0,0,0,0,0,0,0,90,EPL
Riyad Mahrez,27,2021-03-07,Man City  (1.),Man Utd  (2.),0:2,RW,0,0,0,0,0,0,0,0,90,EPL
Riyad Mahrez,33,2021-03-10,Man City  (1.),Southampton  (13.),5:2,RW,2,0,0,0,0,0,0,61,61,EPL
Riyad Mahrez,30,2021-04-03,Leicester  (3.),Man City  (1.),0:2,RW,0,0,0,0,0,0,0,79,79,EPL
Riyad Mahrez,32,2021-04-21,Aston Villa  (9.),Man City  (1.),1:2,RW,0,0,0,0,0,0,0,90,90,EPL
Riyad Mahrez,37,2021-05-18,Brighton  (17.),Man City  (1.),3:2,RW,0,1,0,0,0,0,0,0,90,EPL
Riyad Mahrez,38,2021-05-23,Man City  (1.),Everton  (8.),5:0,RW,0,1,0,0,0,0,0,65,65,EPL
Riyad Mahrez,1,2021-08-15,Spurs  (10.),Man City  (13.),1:0,RW,0,0,0,0,0,0,0,79,79,EPL
Riyad Mahrez,2,2021-08-21,Man City  (13.),Norwich  (19.),5:0,RW,1,0,0,0,0,0,75,0,15,EPL
Riyad Mahrez,3,2021-08-28,Man City  (9.),Arsenal  (19.),5:0,RW,0,1,0,0,0,0,61,0,29,EPL
Riyad Mahrez,5,2021-09-18,Man City  (5.),Southampton  (14.),0:0,RW,0,0,0,0,0,0,67,0,23,EPL
Riyad Mahrez,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,CF,0,0,0,0,0,0,81,0,9,EPL
Riyad Mahrez,8,2021-10-16,Man City  (3.),Burnley  (18.),2:0,RW,0,0,0,0,0,0,0,0,90,EPL
Riyad Mahrez,9,2021-10-23,Brighton  (4.),Man City  (3.),1:4,RW,1,0,0,0,0,0,87,0,3,EPL
Riyad Mahrez,10,2021-10-30,Man City  (3.),Crystal Palace  (15.),0:2,RM,0,0,0,0,0,0,78,0,12,EPL
Riyad Mahrez,4,2021-06-06,Algeria,Mali,1:0,RW,1,0,0,1,0,0,0,86,86,INT FRIENDLY
Riyad Mahrez,5,2021-06-11,Tunisia,Algeria,0:2,RW,1,0,0,1,0,0,0,90,90,INT FRIENDLY
Riyad Mahrez,Third Round,2021-01-10,Man City,Birmingham,3:0,RW,0,1,0,0,0,0,0,0,90,FA CUP
Riyad Mahrez,Fourth Round,2021-01-23,Cheltenham,Man City,1:3,RW,0,0,0,0,0,0,0,0,90,FA CUP
Riyad Mahrez,Fifth Round,2021-02-10,Swansea,Man City,1:3,RW,0,0,0,0,0,0,56,0,34,FA CUP
Riyad Mahrez,Quarter-Finals,2021-03-20,Everton,Man City,0:2,,0,0,0,0,0,0,64,0,26,FA CUP
Riyad Mahrez,Semi-Finals,2021-01-06,Man Utd,Man City,0:2,CF,0,0,0,0,0,0,0,79,79,EFL
Riyad Mahrez,Final,2021-04-25,Man City,Spurs,1:0,RM,0,0,0,0,0,0,0,0,90,EFL
Riyad Mahrez,Third Round,2021-09-21,Man City,Wycombe,6:1,RW,2,1,0,0,0,0,0,0,90,EFL
Riyad Mahrez,Fourth Round,2021-10-27,West Ham,Man City,5:3  on pens,RW,0,0,0,0,0,0,0,72,72,EFL
Riyad Mahrez,Final,2021-08-07,Leicester,Man City,1:0,RW,0,0,0,0,0,0,0,0,90,Community Shield
Lionel Messi,last 16 1st leg,2021-02-16,Barcelona,Paris SG,1:4,CF,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Lionel Messi,last 16 2nd leg,2021-03-10,Paris SG,Barcelona,1:1,SS,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Lionel Messi,Group A,2021-09-15,Club Brugge,Paris SG,1:1,RW,0,0,0,1,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Lionel Messi,Group A,2021-09-28,Paris SG,Man City,2:0,RW,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Lionel Messi,Group A,2021-10-19,Paris SG,RB Leipzig,3:2,RW,2,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Lionel Messi,17,2021-01-03,SD Huesca  (20.),Barcelona  (5.),0:1,RW,0,1,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,2,2021-01-06,Athletic  (18.),Barcelona  (1.),2:3,CF,2,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,18,2021-01-09,Granada CF  (7.),Barcelona  (3.),0:4,CF,2,0,0,0,0,0,0,65,65,LA LIGA
Lionel Messi,21,2021-01-31,Barcelona  (3.),Athletic  (11.),2:1,CF,1,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,22,2021-02-07,Real Betis  (7.),Barcelona  (3.),2:3,CF,1,0,0,0,0,0,57,0,33,LA LIGA
Lionel Messi,23,2021-02-13,Barcelona  (3.),Alavés  (15.),5:1,CF,2,1,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,24,2021-02-21,Barcelona  (3.),Cádiz CF  (15.),1:1,CF,1,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,1,2021-02-24,Barcelona  (1.),Elche CF  (20.),3:0,CF,2,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,25,2021-02-27,Sevilla FC  (3.),Barcelona  (4.),0:2,CF,1,1,0,1,0,0,0,0,90,LA LIGA
Lionel Messi,26,2021-03-06,CA Osasuna  (12.),Barcelona  (3.),0:2,CF,0,2,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,27,2021-03-15,Barcelona  (2.),SD Huesca  (20.),4:1,SS,2,1,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,28,2021-03-21,Real Sociedad  (5.),Barcelona  (2.),1:6,SS,2,1,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,29,2021-04-05,Barcelona  (2.),Real Valladolid  (16.),1:0,SS,0,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,30,2021-04-10,Real Madrid  (3.),Barcelona  (2.),2:1,SS,0,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,31,2021-04-22,Barcelona  (3.),Getafe  (15.),5:2,CF,2,1,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,32,2021-04-25,Villarreal  (7.),Barcelona  (3.),1:2,CF,0,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,33,2021-04-29,Barcelona  (1.),Granada CF  (8.),1:2,CF,1,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,34,2021-05-02,Valencia  (14.),Barcelona  (3.),2:3,CF,2,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,35,2021-05-08,Barcelona  (3.),Atlético Madrid  (1.),0:0,CF,0,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,36,2021-05-11,Levante  (14.),Barcelona  (3.),3:3,SS,1,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,37,2021-05-16,Barcelona  (3.),Celta de Vigo  (8.),1:2,SS,1,0,0,0,0,0,0,0,90,LA LIGA
Lionel Messi,4,2021-08-29,Stade Reims  (12.),Paris SG  (1.),0:2,RW,0,0,0,0,0,0,66,0,24,LEAGUE 1
Lionel Messi,6,2021-09-19,Paris SG  (1.),Olympique Lyon  (7.),2:1,SS,0,0,0,0,0,0,0,76,76,LEAGUE 1
Lionel Messi,9,2021-10-03,Stade Rennais  (13.),Paris SG  (1.),2:0,SS,0,0,0,0,0,0,0,0,90,LEAGUE 1
Lionel Messi,11,2021-10-24,Marseille  (2.),Paris SG  (1.),0:0,RW,0,0,0,0,0,0,0,0,90,LEAGUE 1
Lionel Messi,12,2021-10-29,Paris SG  (1.),LOSC Lille  (10.),2:1,CF,0,0,0,0,0,0,0,46,45,LEAGUE 1
Lionel Messi,Group A,2021-06-04,Argentina  (2.),Chile  (6.),1:1,SS,1,0,0,0,0,0,0,0,90,WCQ
Lionel Messi,Group A,2021-06-09,Colombia  (6.),Argentina  (2.),2:2,RW,0,0,0,0,0,0,0,0,90,WCQ
Lionel Messi,Group A,2021-09-03,Venezuela  (9.),Argentina  (2.),1:3,SS,0,0,0,0,0,0,0,0,90,WCQ
Lionel Messi,Group A,2021-09-10,Argentina,Bolivia,3:0,SS,3,0,0,0,0,0,0,0,90,WCQ
Lionel Messi,Group A,2021-10-08,Paraguay,Argentina,0:0,SS,0,0,0,0,0,0,0,0,90,WCQ
Lionel Messi,Group A,2021-10-11,Argentina  (2.),Uruguay  (5.),3:0,SS,1,0,0,0,0,0,0,0,90,WCQ
Lionel Messi,Group A,2021-10-15,Argentina,Peru,1:0,SS,0,0,0,0,0,0,0,0,90,WCQ
Lionel Messi,Round of 16,2021-01-27,Rayo Vallecano,Barcelona,1:2,CF,1,0,0,0,0,0,0,0,90,COPA DEL REY
Lionel Messi,Quarter-Finals,2021-02-03,Granada CF,Barcelona,3:5  AET,CF,0,1,0,1,0,0,0,0,120,COPA DEL REY
Lionel Messi,Semi-Finals 1st Leg,2021-02-10,Sevilla FC,Barcelona,2:0,CF,0,0,0,0,0,0,0,0,90,COPA DEL REY
Lionel Messi,Semi-Finals 2nd Leg,2021-03-03,Barcelona,Sevilla FC,3:0  AET,CF,0,0,0,1,0,0,0,0,120,COPA DEL REY
Lionel Messi,Final,2021-04-17,Athletic,Barcelona,0:4,CF,2,0,0,0,0,0,0,0,90,COPA DEL REY
Lionel Messi,Final,2021-01-17,Barcelona,Athletic,2:3  AET,CF,0,0,0,0,0,1,0,0,120,SUPERCOPA
Lionel Messi,Group A,2021-06-14,Argentina  (4.),Chile  (5.),1:1,RW,1,0,0,0,0,0,0,0,90,COPA AMERICA
Lionel Messi,Group A,2021-06-19,Argentina  (4.),Uruguay  (6.),1:0,RW,0,1,0,0,0,0,0,0,90,COPA AMERICA
Lionel Messi,Group A,2021-06-22,Argentina  (2.),Paraguay  (5.),1:0,AM,0,0,0,0,0,0,0,0,90,COPA AMERICA
Lionel Messi,Group A,2021-06-29,Argentina,Bolivia,4:1,AM,2,1,0,0,0,0,0,0,90,COPA AMERICA
Lionel Messi,Quarter-Finals,2021-07-04,Argentina,Ecuador,3:0,RW,1,2,0,0,0,0,0,0,90,COPA AMERICA
Lionel Messi,Semi-Finals,2021-07-07,Argentina,Colombia,4:3  on pens,RW,0,1,0,0,0,0,0,0,90,COPA AMERICA
Lionel Messi,Final,2021-07-11,Argentina,Brazil,1:0,SS,0,0,0,0,0,0,0,0,90,COPA AMERICA
Kylian Mbappe,Group F,2021-06-15,France,Germany,1:0,LW,0,0,0,0,0,0,0,0,90,EURO 2020
Kylian Mbappe,Group F,2021-06-19,Hungary,France,1:1,CF,0,0,0,0,0,0,0,0,90,EURO 2020
Kylian Mbappe,Group F,2021-06-23,Portugal,France,2:2,LW,0,1,0,0,0,0,0,0,90,EURO 2020
Kylian Mbappe,Round of 16,2021-06-28,France,Switzerland,7:8  on pens,CF,0,1,0,0,0,0,0,0,120,EURO 2020
Kylian Mbappe,last 16 1st leg,2021-02-16,Barcelona,Paris SG,1:4,LW,3,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,last 16 2nd leg,2021-03-10,Paris SG,Barcelona,1:1,LW,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,Quarter-Finals 1st leg,2021-04-07,FC Bayern,Paris SG,2:3,CF,2,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,Quarter-Finals 2nd leg,2021-04-13,Paris SG,FC Bayern,0:1,CF,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,Semi-Finals 1st Leg,2021-04-28,Paris SG,Man City,1:2,CF,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,Group A,2021-09-15,Club Brugge,Paris SG,1:1,CF,0,1,0,0,0,0,0,51,51,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,Group A,2021-09-28,Paris SG,Man City,2:0,CF,0,1,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,Group A,2021-10-19,Paris SG,RB Leipzig,3:2,CF,1,2,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,Group A,2021-11-03,RB Leipzig,Paris SG,2:2,CF,0,1,0,0,0,0,0,90,90,UEFA CHAMPIONS LEAGUE
Kylian Mbappe,18,2021-01-06,Saint-Étienne  (14.),Paris SG  (3.),1:1,LW,0,0,0,0,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,19,2021-01-09,Paris SG  (2.),Stade Brestois  (10.),3:0,LW,0,1,0,0,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,20,2021-01-16,SCO Angers  (8.),Paris SG  (2.),0:1,LW,0,0,0,0,0,0,0,80,80,LEAGUE 1
Kylian Mbappe,21,2021-01-22,Paris SG  (1.),Montpellier  (11.),4:0,SS,2,1,0,0,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,22,2021-01-31,FC Lorient  (20.),Paris SG  (1.),3:2,CF,0,0,0,0,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,23,2021-02-03,Paris SG  (3.),Nîmes Olympique  (19.),3:0,CF,1,0,0,0,0,0,0,88,88,LEAGUE 1
Kylian Mbappe,24,2021-02-07,Marseille  (5.),Paris SG  (3.),0:2,LW,1,0,0,0,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,25,2021-02-13,Paris SG  (3.),OGC Nice  (13.),2:1,LW,0,0,0,1,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,26,2021-02-21,Paris SG  (2.),Monaco  (4.),0:2,LW,0,0,0,1,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,27,2021-02-27,Dijon  (20.),Paris SG  (3.),0:4,LW,2,0,0,0,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,29,2021-03-14,Paris SG  (2.),FC Nantes  (19.),1:2,CF,0,0,0,0,0,0,0,0,90,LEAGUE 1
Kylian Mbappe,30,2021-03-21,Olympique Lyon  (3.),Paris SG  (2.),2:4,LW,2,0,0,0,0,0,0,70,70,LEAGUE 1
Kylian Mbappe,31,2021-04-03,Paris SG  (1.),LOSC Lille  (2.),0:1,LW,0,0,0,1,0,0,0,0,90,LEAGUE 1
